sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Fx,Fy,Fz,Tx,Ty,Tz
data/sensor_images/image_19.png,surface,0.0,0.0,2.428131398432374,2.868826278576627,0.1792106191133988,0.0,-0.6685699713808357,2.9262493142840578,0.0,0.0,0.0,-0.6400325826535553,0,0,0,0,0,0,-0.3990229613406291,-0.9374968261275536,3.2730809145812967,-0.0563393865871691,0.0307591979373231,0.0361246737703392
data/sensor_images/image_20.png,surface,0.0,0.0,1.532634040162652,5.528716659458871,3.4474436278492666,0.0,-1.8987315534307068,0.847669928687013,0.0,0.0,0.0,1.9925688829848909,0,0,0,0,0,0,-0.3627770877595294,-0.097742403075966,0.8255820040680986,0.0132606500092298,0.0252977805339308,-0.0609730836691977
data/sensor_images/image_21.png,surface,0.0,0.0,1.992162221714749,3.160454599732753,-15.340864024348392,0.0,1.1966267460316171,0.4401679268223088,0.0,0.0,0.0,0.713340426648104,0,0,0,0,0,0,0.3426112540767602,0.012580278636514,2.249349013583592,-0.0110945701591153,0.0043952276968818,-0.0520137400189444
data/sensor_images/image_22.png,surface,0.0,0.0,1.8660973226479924,-8.790560214142209,21.185537175811685,0.0,-1.2220225094566093,2.978944582614401,0.0,0.0,0.0,0.3911081497774082,0,0,0,0,0,0,0.1495467411911497,-1.0632740630201531,2.6352820803487456,-0.0186791876729392,-0.0172138245551168,-0.071347988859256
data/sensor_images/image_23.png,surface,0.0,0.0,1.944014649395048,4.607934287414322,-14.29630426314151,0.0,1.0062322724530193,3.582318623832433,0.0,0.0,0.0,-0.8681389108901723,0,0,0,0,0,0,-0.9452809927418364,0.1361230589439725,1.609436465702331,0.0350397171504561,2.0040289684317147e-05,0.0320968097064943
data/sensor_images/image_24.png,surface,0.0,0.0,1.6952928362766444,10.063366438974668,-21.62102376800628,0.0,4.795932734778538,0.7547351142628259,0.0,0.0,0.0,4.399935271549113,0,0,0,0,0,0,-1.123197135254174,0.0013868412994372,1.642910098629089,0.0016182626560198,-0.010534904756488,-0.0525172647493228
data/sensor_images/image_27.png,surface,0.0,0.0,2.735123366542374,-14.567759093296727,-19.906486510956206,0.0,-0.2624543084612448,1.5631259471117391,0.0,0.0,0.0,2.460373660969635,0,0,0,0,0,0,-0.6975519239112161,-1.7280697838710863,3.22717114356744,-0.109105310016225,0.0413338218401653,-0.0449957984762766
data/sensor_images/image_28.png,surface,0.0,0.0,2.3455162183992404,1.0670124402246512,-14.640161462915415,0.0,-1.1113934308842963,-2.051854370456256,0.0,0.0,0.0,-1.3508351990072365,0,0,0,0,0,0,-0.8049407732885577,0.6201736616499118,2.334153871229321,0.0308602732205042,0.0526277354014591,0.019933713071241
data/sensor_images/image_31.png,surface,0.0,0.0,1.2914302613007838,9.617358810352384,15.619160951564496,0.0,-0.1122216553815211,-3.686945137594048,0.0,0.0,0.0,0.2107122669846548,0,0,0,0,0,0,0.3864850813694845,0.4320001223351525,1.108821446305963,0.029616295247616,-0.0055850594474728,-0.074182408105833
data/sensor_images/image_32.png,surface,0.0,0.0,2.8982192263263293,-5.072286255721573,14.50147849950195,0.0,-1.612294514337218,4.020958763362844,0.0,0.0,0.0,-3.650716327644964,0,0,0,0,0,0,-0.6841477642513414,-1.9297376300921576,4.224017000914815,-0.1534499880666865,0.0190701980432841,0.0117906183546626
data/sensor_images/image_33.png,surface,0.0,0.0,1.598447027266678,5.677510874157259,-0.8863865367791307,0.0,2.2716559465535617,-0.9123096013705042,0.0,0.0,0.0,-3.083834612847569,0,0,0,0,0,0,0.4990465705225369,0.5193228862014163,1.039282815272879,0.0196264541259326,-0.0080260988554223,0.0477940327308706
data/sensor_images/image_35.png,surface,0.0,0.0,1.924353598158096,7.158975148139244,-9.883922597573832,0.0,2.382960811860528,-1.2429644476259385,0.0,0.0,0.0,-0.3306430186090034,0,0,0,0,0,0,0.0315589962301315,0.193918501369086,2.279518712420828,0.0154207667328799,-0.0068524545891124,0.0132395389459113
data/sensor_images/image_36.png,surface,0.0,0.0,0.8517235080053643,20.141457135809247,-5.425661827304776,0.0,3.710747935670523,2.528636515762788,0.0,0.0,0.0,-3.623794637223537,0,0,0,0,0,0,-0.8541467930607952,0.7190590250446502,0.8763613370630827,-0.0102171428300651,-0.0169117479981698,0.0460241886723002
data/sensor_images/image_38.png,surface,0.0,0.0,0.6457814961922697,9.021957188374923,-16.4404615773836,0.0,1.0690902067011363,3.653146185724142,0.0,0.0,0.0,3.663896186188463,0,0,0,0,0,0,0.075862409700405,0.3468635706446931,0.9406601900122324,-0.0356599089087684,0.053422045670452,-0.0632556230126991
data/sensor_images/image_39.png,surface,0.0,0.0,1.844907228729768,-19.25750783806152,9.333106134995296,0.0,-0.5161833179727916,-1.916592667173421,0.0,0.0,0.0,-1.4636921135293024,0,0,0,0,0,0,-0.0076345100832257,0.5786296152158176,2.7821271440389506,0.0253857292458616,0.0109797104276117,0.0248364286809463
data/sensor_images/image_40.png,surface,0.0,0.0,1.8815944605453303,23.848879580363647,4.267325170818994,0.0,-3.963308216776317,-2.5766988620996867,0.0,0.0,0.0,-3.9580721159634136,0,0,0,0,0,0,-0.4831701213028499,1.2287973225286954,1.9269069840050737,0.0085825733372143,0.0272194946311231,0.0355001604547912
data/sensor_images/image_41.png,surface,0.0,0.0,1.0046211260061406,-8.366717420133655,-22.62388258171364,0.0,-0.6041729646029999,-1.161989979941192,0.0,0.0,0.0,0.526675848105973,0,0,0,0,0,0,-0.3894046098739069,0.1686444004174369,1.8183976881313864,-0.0132453014976754,0.0092483358213766,-0.0782295850893706
data/sensor_images/image_43.png,surface,0.0,0.0,2.7404420406256333,5.47876149716654,22.16842269215343,0.0,-3.449466044546556,3.425041819473176,0.0,0.0,0.0,-0.5210942827455787,0,0,0,0,0,0,-3.120829766540448,-2.025589149004291,7.720155639481042,-0.1290660819629771,0.0572110652670637,-0.0110272134293081
data/sensor_images/image_44.png,surface,0.0,0.0,2.947669998893794,7.53981415583764,-16.840267397158858,0.0,-0.7879246843572147,1.9463688623075817,0.0,0.0,0.0,0.2326594810276319,0,0,0,0,0,0,-0.7036794541380322,-1.938918653145008,6.10220589010314,-0.1094476783465325,0.0946803258305618,-0.0532361611679558
data/sensor_images/image_46.png,surface,0.0,0.0,1.2743122670372693,-11.65328488423006,-14.48659779483511,0.0,3.7031481225038494,1.2268487075693664,0.0,0.0,0.0,-3.358651630522109,0,0,0,0,0,0,-0.5701107865076853,-0.1647262629822533,1.351338183678632,-0.0049865636337258,0.0127490281228993,0.0367284823537136
data/sensor_images/image_47.png,surface,0.0,0.0,2.812059533566282,17.810524789155284,-2.0723590748174803,0.0,1.8905501925387969,4.152221127776783,0.0,0.0,0.0,2.2025301006015585,0,0,0,0,0,0,-0.2321778362655819,-1.4192756105259865,4.65851385674513,-0.0647613619298838,0.0202330810502685,-0.0716434404205066
data/sensor_images/image_48.png,surface,0.0,0.0,0.6262635175754698,-12.48477293380077,-12.53756208744117,0.0,2.168560085680263,4.188371558729936,0.0,0.0,0.0,4.44424395126598,0,0,0,0,0,0,-0.6330379699633317,-0.4554536780442427,1.100056271236359,-0.0026749944157689,-0.0042582437139925,-0.0677968653451982
data/sensor_images/image_49.png,surface,0.0,0.0,1.1800629839599048,15.879354827627347,-7.489309051833275,0.0,2.9225085180533297,1.1357692475410288,0.0,0.0,0.0,1.50075494687278,0,0,0,0,0,0,-0.3527236643647337,0.3682642828033164,0.9171859768942378,-0.0089005676836949,0.0282131485063374,-0.0556221117444374
data/sensor_images/image_50.png,surface,0.0,0.0,1.8334713858345224,10.766135244726788,-4.5139999890794416,0.0,0.0174024846692926,1.6214110137101905,0.0,0.0,0.0,-3.4882039692084508,0,0,0,0,0,0,-0.9405072680267276,-0.2563261845884804,1.5658317752358977,-0.0199605052898999,-0.0036448867126356,0.0393089244335194
data/sensor_images/image_52.png,surface,0.0,0.0,1.070141051393727,0.3215912959246395,-24.691346440637936,0.0,-2.267966640388716,4.076141937353732,0.0,0.0,0.0,-1.8051579994552969,0,0,0,0,0,0,-0.8738917591299971,0.2293314816642379,1.414574267991334,0.0097239101235444,0.0179543779713691,0.0326021017664533
data/sensor_images/image_53.png,surface,0.0,0.0,1.2508604695340986,-7.5921319108526175,-19.77414636142338,0.0,-3.0082726657936973,-3.3957581420077583,0.0,0.0,0.0,3.518034173286756,0,0,0,0,0,0,-1.2668104912082594,-0.3088416830258583,0.9796272814083888,0.0115250737214105,0.0105957658905467,-0.0822925187914698
data/sensor_images/image_54.png,surface,0.0,0.0,0.9863460730722368,-2.039548582450492,-13.98767617314523,0.0,-0.2482361828509673,3.529176207373276,0.0,0.0,0.0,2.8848486040497185,0,0,0,0,0,0,-0.4954006501419274,-0.0605509926192324,0.5671455721007743,-0.0056314022999743,0.0228229115616115,-0.0768876481115621
data/sensor_images/image_55.png,surface,0.0,0.0,1.6076551358217372,2.645879283725304,1.31089725791073,0.0,-1.5943342782167171,0.7711901730976675,0.0,0.0,0.0,-3.036385919596587,0,0,0,0,0,0,-0.1351264418479472,-0.1152588656930638,1.2887340132827376,0.0114943729736235,0.0539077203980015,0.0136127147438294
data/sensor_images/image_56.png,surface,0.0,0.0,1.7608651241658997,-8.685467334555172,-8.637583485075668,0.0,2.660116422963988,3.626554608690337,0.0,0.0,0.0,0.6022455444614305,0,0,0,0,0,0,-0.2014513236602213,-0.2986643907686066,1.7802801586538295,-0.0196826804871957,0.0055078852143656,-0.074995280239922
data/sensor_images/image_57.png,surface,0.0,0.0,2.7480674267517404,23.920740728444905,-1.558677241267472,0.0,0.9370041844647202,1.2967373776265778,0.0,0.0,0.0,0.363047047594768,0,0,0,0,0,0,0.0815494762223758,-2.186330334068792,6.147300556114012,-0.0451171344761513,0.0197959341443927,-0.0744992413831772
data/sensor_images/image_58.png,surface,0.0,0.0,2.4268859510946488,-2.622005677419105,-0.3086964535728538,0.0,0.2987182817273974,-1.3489133872764043,0.0,0.0,0.0,-2.6989936364401137,0,0,0,0,0,0,0.0494274135513446,1.2651713687683033,2.086260672373743,0.0835094252553213,0.0169874646928106,0.025675388806888
data/sensor_images/image_59.png,surface,0.0,0.0,2.288362626509904,-1.7127288233971123,-10.558861959200389,0.0,2.795959385702877,-3.62307000462307,0.0,0.0,0.0,-1.3527048401300767,0,0,0,0,0,0,0.016241052275997,1.1343611386952344,2.384993011714344,0.0554627262225192,0.0081074132859981,0.0245099976928564
data/sensor_images/image_60.png,surface,0.0,0.0,1.9316743953932505,-7.160528481326459,-22.196717636138647,0.0,2.35366002238462,-2.848496495578623,0.0,0.0,0.0,-2.075937277139185,0,0,0,0,0,0,0.4315001546443254,0.4863252074482178,2.282508275436502,-0.0123109226636875,0.0328526597195091,0.0278885823213798
data/sensor_images/image_61.png,surface,0.0,0.0,1.3214505064214022,-10.223141847729211,19.686657652490084,0.0,4.941897566066227,0.3494284315568136,0.0,0.0,0.0,-1.737668006048596,0,0,0,0,0,0,0.5088595437552133,-0.3939647125360124,1.6436012175416312,-0.0066197003617362,0.0008541148742077,0.0282405958383722
data/sensor_images/image_62.png,surface,0.0,0.0,0.6751923507708006,9.919962648598156,-9.87158826477738,0.0,-4.458970971554876,1.767280563943076,0.0,0.0,0.0,-0.4966653644536318,0,0,0,0,0,0,-0.7529958223863503,0.0248778596795942,0.8239039861351538,0.0145100730233513,0.0050801756765123,0.0229309169371941
data/sensor_images/image_63.png,surface,0.0,0.0,1.147019012517957,0.7733454840815369,-15.574747342859231,0.0,-0.9185641551710384,-1.861429597008846,0.0,0.0,0.0,-1.1221594547976013,0,0,0,0,0,0,-0.907498067894162,0.7073373152050183,0.9076120881694572,-0.0278980789129788,0.035394382207358,0.0358473664986886
data/sensor_images/image_64.png,surface,0.0,0.0,0.9867181475603938,22.56806152163415,-0.3230158706398976,0.0,-1.3277478194426375,-3.3308541539839545,0.0,0.0,0.0,-4.145680398000824,0,0,0,0,0,0,-0.7385361389308708,0.8499129046178846,1.168635530474205,0.0027014026204709,0.0013806248962568,0.021063145185875
data/sensor_images/image_65.png,surface,0.0,0.0,1.0697431969491762,-11.133398908451497,-19.01676156535116,0.0,0.0965944788955368,-1.8477312996275648,0.0,0.0,0.0,1.2281217942023588,0,0,0,0,0,0,-1.0567237215219984,-0.1600724187537816,1.5397463196542251,-0.0119726375957742,0.0115801044422119,-0.0984340424562949
data/sensor_images/image_66.png,surface,0.0,0.0,1.0669372029492,0.6690061350145106,-12.572355353575798,0.0,-3.812617993277356,1.2717033734410472,0.0,0.0,0.0,-0.6943986666789463,0,0,0,0,0,0,-0.7218691741913434,0.0982503771153265,1.1593796462311323,0.000231278410171,0.0247461130203655,0.003112152141038
data/sensor_images/image_67.png,surface,0.0,0.0,1.5763667038648614,-1.4569306193946274,-2.963489696479923,0.0,-0.6041667097128929,-1.9209236009690265,0.0,0.0,0.0,1.857141596732502,0,0,0,0,0,0,-0.5791249078743514,0.2677212859791394,1.615420950024384,0.0250691141641227,0.0249488036146293,-0.084786577565962
data/sensor_images/image_68.png,surface,0.0,0.0,1.451787199169796,-9.90160270772242,-3.78282945571147,0.0,4.538021023587616,-1.2423570566563074,0.0,0.0,0.0,4.264044851049725,0,0,0,0,0,0,0.0147101723349122,-0.2313919712003963,1.3310491641087892,0.0044631859029872,-0.0125926937959602,-0.0802046378070037
data/sensor_images/image_69.png,surface,0.0,0.0,1.3426169066122495,14.876004594723804,-4.390852914752578,0.0,-2.4418959645638894,2.985513839961748,0.0,0.0,0.0,-3.320056009096662,0,0,0,0,0,0,-0.7939277028590266,0.3218512634243724,1.4099123888111644,0.0083463058601407,0.0221243577516674,0.0194586744753304
data/sensor_images/image_70.png,surface,0.0,0.0,2.70309392872103,-9.490369348284146,-1.882848211641796,0.0,-3.25667789873087,-0.6292373276604197,0.0,0.0,0.0,-3.84023665972724,0,0,0,0,0,0,-1.6154332293904778,0.2054457899247831,3.79405302487646,0.0150244162107981,0.1149291777873358,0.0069004497928655
data/sensor_images/image_71.png,surface,0.0,0.0,1.006843536437912,-1.8500292121142368,5.083787162851722,0.0,-1.1472035594339531,3.6211298853421,0.0,0.0,0.0,2.1145365849066167,0,0,0,0,0,0,-0.4173837790922398,0.363608811027698,1.2707632803810969,-0.0028327304399573,0.0268808835587203,-0.0774269698186382
data/sensor_images/image_72.png,surface,0.0,0.0,0.9091341804843318,-3.2905721269700527,7.361831095287052,0.0,-2.253673237002689,0.8235157360542716,0.0,0.0,0.0,1.0048150560748157,0,0,0,0,0,0,0.0215152886231071,0.1813332845663692,0.708082351607017,0.0091506477410876,0.022499485758921,-0.0684173289671071
data/sensor_images/image_74.png,surface,0.0,0.0,2.8121503886897705,21.015336981789087,8.344855186795476,0.0,-0.6459117893774592,-3.02721321293725,0.0,0.0,0.0,-0.083142608606562,0,0,0,0,0,0,-0.5630940780334742,1.4398329220353387,3.1598859825578685,0.141475340371411,0.0302710262358415,-0.0523330907994971
data/sensor_images/image_76.png,surface,0.0,0.0,1.9306699626326025,1.8177935350687875,12.698309309499818,0.0,-3.631142645916377,-1.9374616770889272,0.0,0.0,0.0,2.398667270627537,0,0,0,0,0,0,-0.394031504726606,0.4450259271621724,1.414403278606661,0.0291980956332699,0.0297892883223441,-0.0697502175428501
data/sensor_images/image_77.png,surface,0.0,0.0,1.4342945483417833,18.25602202961699,-4.552912651708209,0.0,0.6178751364328502,-0.3859305452089232,0.0,0.0,0.0,1.987632739802692,0,0,0,0,0,0,-0.6990578713641534,0.8340110577088291,0.9462345019186792,0.0160464588012097,0.0341101689162035,-0.0888257663039192
data/sensor_images/image_79.png,surface,0.0,0.0,2.106415846800948,10.707719311634328,-19.54013442691633,0.0,-2.939053867906687,2.712662024430113,0.0,0.0,0.0,0.2330073535558838,0,0,0,0,0,0,-1.9068693731393984,0.0907185519848279,2.297715207635635,0.0104610261173972,0.0508280168974835,0.0351917684122066
data/sensor_images/image_80.png,surface,0.0,0.0,2.600192574442121,8.20324627935722,14.78312512737499,0.0,-2.374902287623061,-1.7127638991819187,0.0,0.0,0.0,-3.421787853731151,0,0,0,0,0,0,-1.3110467527183567,1.4610310361083356,3.115149518956534,0.0672338483054808,0.0863880235908899,0.0572887411888217
data/sensor_images/image_82.png,surface,0.0,0.0,1.3181017788484646,7.748888786279817,-3.6531943547346657,0.0,-0.4135763521828476,0.994893365584582,0.0,0.0,0.0,3.1349368684469017,0,0,0,0,0,0,-0.3408745628529311,0.3415128167510103,0.7664868707067183,-0.0228385168193196,0.0534977332064087,-0.0767935871853274
data/sensor_images/image_83.png,surface,0.0,0.0,0.9526998092671368,17.399603653674337,-14.795207817414871,0.0,0.8043996663430206,-0.3750447871604718,0.0,0.0,0.0,1.5230817357627853,0,0,0,0,0,0,-1.379509238579368,0.5731316780992834,0.9569408047031313,-0.0001404476544097,0.016789992196094,-0.0760911797124441
data/sensor_images/image_84.png,surface,0.0,0.0,2.0170425535970526,9.530776068331315,10.114979171110464,0.0,0.0085305657277499,-4.503187587352649,0.0,0.0,0.0,3.165012440586328,0,0,0,0,0,0,0.6008567965722625,1.1350241409724693,1.5801544629508997,0.0515194212731901,0.0431985176280895,-0.0851567796543889
data/sensor_images/image_86.png,surface,0.0,0.0,2.6395178807665727,17.85121904986349,0.7289622582205922,0.0,4.260389618678428,-1.0342078486221613,0.0,0.0,0.0,2.115074780945739,0,0,0,0,0,0,0.5968076150954894,1.1539085123882746,2.3436218739871544,0.0592005022276108,-0.0063805203384014,-0.0986338033885448
data/sensor_images/image_87.png,surface,0.0,0.0,0.5694737199498614,0.1449037074121207,7.426726675640175,0.0,1.5448048027670154,-1.4629559138202302,0.0,0.0,0.0,-4.762675599994442,0,0,0,0,0,0,0.1928627535867904,0.2838965637193393,0.4633434170175168,-0.0084984244718194,0.0308291609457907,0.0469890871546196
data/sensor_images/image_88.png,surface,0.0,0.0,2.613249605821429,2.387946232290877,5.833474878733976,0.0,3.2225742203532493,-3.663425168803295,0.0,0.0,0.0,3.793040280240543,0,0,0,0,0,0,0.9084239456150748,1.0233590535903885,2.472875379592405,0.0982249257900077,-0.0166425859668935,-0.0886396428826248
data/sensor_images/image_89.png,surface,0.0,0.0,1.0481165546679143,-13.177349026963078,16.537174152267678,0.0,0.745934131810815,-0.6301031196759967,0.0,0.0,0.0,4.41745494605682,0,0,0,0,0,0,0.7215399674205026,-0.464420570724142,0.6619417451733767,0.0576456291776848,-0.01369346659659,-0.0901326731056779
data/sensor_images/image_91.png,surface,0.0,0.0,2.3263017571818625,-16.873582514534952,0.7058125471774087,0.0,0.0143220694532164,-3.847436636255927,0.0,0.0,0.0,-1.3607624481695946,0,0,0,0,0,0,-0.1244216583669606,1.0162335089607502,3.280237658926418,0.0021106363110787,0.0327533848618464,-0.0007420986425908
data/sensor_images/image_93.png,surface,0.0,0.0,1.5044494732315676,-3.356589109249769,16.051013673865757,0.0,-4.397633532802286,-0.082110027871798,0.0,0.0,0.0,-2.322122551997292,0,0,0,0,0,0,0.319031544482462,0.3486627797143324,1.1177470773271363,-0.0099710123003265,0.0384927297875351,0.0199286734351693
data/sensor_images/image_94.png,surface,0.0,0.0,1.748636897164253,-14.250939021478349,-15.473949330288857,0.0,-1.2062001027244893,-2.3931401479247985,0.0,0.0,0.0,4.009882703755542,0,0,0,0,0,0,-0.4747399039509112,0.2998774488748257,1.8295020287951635,-0.0177370855330725,0.0450256334551456,-0.1081924197348481
data/sensor_images/image_95.png,surface,0.0,0.0,0.5739316453207575,1.2459241001802872,12.66191101444505,0.0,-2.8011431921178307,-3.1716299298487707,0.0,0.0,0.0,0.6319454427743043,0,0,0,0,0,0,0.0747761593131689,-0.2011017231475428,1.0045127795938873,0.0298786076093885,0.0339601603949194,-0.0817632102648642
data/sensor_images/image_97.png,surface,0.0,0.0,1.153947119635139,-15.181505499417908,9.644931282077966,0.0,3.3044368981027787,1.0257789635826922,0.0,0.0,0.0,-3.622583727665383,0,0,0,0,0,0,0.4017219677382386,-0.2243068047362063,0.4389767665170247,-0.0324375768466967,0.020904911454901,0.0231652340866234
data/sensor_images/image_98.png,surface,0.0,0.0,1.4751726852758322,-8.12381996413133,-11.986956052201402,0.0,-0.6056560472353417,0.711596429733017,0.0,0.0,0.0,-4.789945921540101,0,0,0,0,0,0,-0.6153143631780946,0.0289339864428056,1.3271884211467213,-0.0248785295064394,0.0589561659701014,0.0380539637959777
data/sensor_images/image_99.png,surface,0.0,0.0,1.2522334257990764,2.927278149066097,-2.493896255878077,0.0,1.146683439885659,0.1723976122491864,0.0,0.0,0.0,3.723475084680356,0,0,0,0,0,0,-0.3725942595749927,0.1635211247088659,0.6045585303817511,-0.0100181810811596,0.0118398854388856,-0.0787572600400562
data/sensor_images/image_100.png,surface,0.0,0.0,0.8993495091252517,22.27391729498736,3.164172283578037,0.0,-3.274659331623569,1.9593412784765143,0.0,0.0,0.0,-1.240994976772983,0,0,0,0,0,0,-0.5135298395664732,0.7705760721350794,0.8338501344728599,-0.0085296128727445,0.0163300304420175,0.0255070392345559
data/sensor_images/image_102.png,surface,0.0,0.0,1.5731970858795548,20.677236746228512,-12.138953257383406,0.0,-4.455879748849803,1.828236565218729,0.0,0.0,0.0,1.5399465107770247,0,0,0,0,0,0,-1.1011371935779162,0.8417137797444899,1.027479544336404,-0.0110246843643387,0.0948381638895176,-0.0690064098406434
data/sensor_images/image_103.png,surface,0.0,0.0,2.094506780108296,3.3153782052316525,19.00251100858871,0.0,3.4727310606218325,-3.0613945577131263,0.0,0.0,0.0,-3.401021224671342,0,0,0,0,0,0,0.6691608311992305,0.5161660933474977,1.0203650134618631,0.0351955165364052,-0.0070749807442881,0.0090006895220263
data/sensor_images/image_104.png,surface,0.0,0.0,2.816902840492785,-20.362410446807903,3.413849012525548,0.0,3.4819524256560936,-0.9713013394750744,0.0,0.0,0.0,2.8187500517355533,0,0,0,0,0,0,1.5292498601916087,0.2780523661811209,4.731429238048488,-0.0067651539715866,-0.1417479573182659,-0.0585328736804725
data/sensor_images/image_105.png,surface,0.0,0.0,1.9311845371255831,11.4798255545265,-0.123126565662181,0.0,4.631695518467116,-0.0511245121073243,0.0,0.0,0.0,4.726313101212018,0,0,0,0,0,0,-0.2949571701098071,0.2725079476416484,1.2372369316484495,0.0137037815201372,-0.0061557191400508,-0.0821955427780138
data/sensor_images/image_106.png,surface,0.0,0.0,0.8174979126248045,-13.966498753240682,16.124053858592752,0.0,-0.3729284592805126,-3.6799060453543606,0.0,0.0,0.0,3.208485955370336,0,0,0,0,0,0,0.2155874895327448,-0.5492716101637297,0.6115621133531521,0.029877739951863,0.0030858569361933,-0.0929547749822948
data/sensor_images/image_108.png,surface,0.0,0.0,2.436660179934908,-12.990930338018853,6.8362475166981,0.0,-0.4052819547463377,-4.048127637220355,0.0,0.0,0.0,-4.200937675305745,0,0,0,0,0,0,-0.3846005439218152,1.9193704605461188,3.555779769196985,0.0855145991151629,0.0409268306998189,0.0183022923284082
